Sr No.,Total Time (s),Tokens per Second,Generated Tokens
1,9.507739067077637,17.564156499789654,167
2,13.314046144485474,18.176355715787892,242
3,16.255725383758545,18.45472440944882,300
4,6.428634881973267,17.26551563229118,111
5,16.254371881484985,18.456995201181247,300
6,16.247572660446167,18.46381093057607,300
7,16.248497009277344,18.46381093057607,300
8,16.23764157295227,18.47518167261978,300
9,16.24124836921692,18.471768979742627,300
10,16.23571753501892,18.477457501847745,300
